itemPrice,priceAfterCoupon,pointsPayerId,rewardsProductPartnerId,rewardsGroup,receiptid,targetPrice,needsFetchReviewReason,metabriteCampaignId,barcode,userFlaggedPrice,discountedItemPrice,userFlaggedBarcode,competitorRewardsGroup,originalReceiptItemText,originalFinalPrice,brandCode,quantityPurchased,itemNumber,userFlaggedDescription,pointsNotAwardedReason,description,userFlaggedNewItem,needsFetchReview,originalMetaBriteQuantityPurchased,pointsEarned,deleted,finalPrice,originalMetaBriteDescription,competitiveProduct,userFlaggedQuantity,preventTargetGapPoints,partnerItemId,originalMetaBriteItemPrice,originalMetaBriteBarcode
9.99,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,5ff3710b0a7214ada10005a7,800,,,044700033302,,,,,,,,1,,,,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",,,,50.0,,9.99,,,,,7,,
9.99,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,5ff3710b0a7214ada10005a7,800,,,044700033302,,,,,,,,1,,,,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",,,,50.0,,9.99,,,,,8,,
9.99,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,5ff3710b0a7214ada10005a7,800,,,044700033302,,,,,,,,1,,,,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",,,,50.0,,9.99,,,,,9,,
10,,,5e7cf838f221c312e698a628,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,5ff36d780a7214ada1000593,,,,021000059232,,,,,,,,1,,,,,,,,,,10,,True,,,1,,
1,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,5ff371410a7214ada10005ba,800,,,043000004944,,,,,,,,1,,,,"MAXWELL HOUSE Orange International Cafe Beverage Mix, 9.3 OZ",,,,5.0,,1,,,,,1,,
1,,,5e825d64f221c312e698a62a,,5ff36c8b0a720f05230005a1,,,,759283400082,,,,,,,,1,,,,KRAFT BACK TO NATURE CHEDDAR CHEESE SHELL MACARONI AND CHEESE MIX 6 OZ - 0759283400081,,,,,,1,,,,,1,,
5,,,559c2234e4b06aca36af13c6,,5ff36c550a7214ada1000588,,,,025800000135,,,,,,,,1,,,,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,,,,,,5,,,,,1,,
5,,,559c2234e4b06aca36af13c6,,5ff36c550a7214ada1000588,,,,025800000135,,,,,,,,1,,,,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,,,,,,5,,,,,2,,
5,,,559c2234e4b06aca36af13c6,,5ff36c550a7214ada1000588,,,,025800000135,,,,,,,,1,,,,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,,,,,,5,,,,,3,,
5,,,559c2234e4b06aca36af13c6,,5ff36c550a7214ada1000588,,,,025800000135,,,,,,,,1,,,,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,,,,,,5,,,,,4,,
5,,,559c2234e4b06aca36af13c6,,5ff36c550a7214ada1000588,,,,025800000135,,,,,,,,1,,,,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,,,,,,5,,,,,5,,
9.99,,,559c2234e4b06aca36af13c6,,5ff36acb0a720f052300058d,,,,043000043486,,,,,,,,1,,,,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,,,,,,9.99,,,,,1,,
9.99,,,559c2234e4b06aca36af13c6,,5ff36acb0a720f052300058d,,,,043000043486,,,,,,,,1,,,,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,,,,,,9.99,,,,,2,,
9.99,,,559c2234e4b06aca36af13c6,,5ff36acb0a720f052300058d,,,,043000043486,,,,,,,,1,,,,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,,,,,,9.99,,,,,3,,
9.99,,,559c2234e4b06aca36af13c6,,5ff36acb0a720f052300058d,,,,043000043486,,,,,,,,1,,,,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,,,,,,9.99,,,,,4,,
9.99,,,559c2234e4b06aca36af13c6,,5ff36acb0a720f052300058d,,,,043000043486,,,,,,,,1,,,,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,,,,,,9.99,,,,,5,,
9.99,,,559c2234e4b06aca36af13c6,,5ff36acb0a720f052300058d,,,,043000043486,,,,,,,,1,,,,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,,,,,,9.99,,,,,6,,
9.99,,,559c2234e4b06aca36af13c6,,5ff36acb0a720f052300058d,,,,043000043486,,,,,,,,1,,,,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,,,,,,9.99,,,,,7,,
9.99,,,559c2234e4b06aca36af13c6,,5ff36acb0a720f052300058d,,,,043000043486,,,,,,,,1,,,,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,,,,,,9.99,,,,,8,,
9.99,,,559c2234e4b06aca36af13c6,,5ff36acb0a720f052300058d,,,,043000043486,,,,,,,,1,,,,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,,,,,,9.99,,,,,9,,
9.99,,,559c2234e4b06aca36af13c6,,5ff371450a7214ada10005bd,,,,029000024748,,,,,,,,1,,,,NATURE TREE Walnuts 8oz,,,,,,9.99,,,,,1,,
9.99,,,559c2234e4b06aca36af13c6,,5ff371450a7214ada10005bd,,,,029000024748,,,,,,,,1,,,,NATURE TREE Walnuts 8oz,,,,,,9.99,,,,,2,,
9.99,,,559c2234e4b06aca36af13c6,,5ff371450a7214ada10005bd,,,,029000024748,,,,,,,,1,,,,NATURE TREE Walnuts 8oz,,,,,,9.99,,,,,3,,
9.99,,,559c2234e4b06aca36af13c6,,5ff371450a7214ada10005bd,,,,029000024748,,,,,,,,1,,,,NATURE TREE Walnuts 8oz,,,,,,9.99,,,,,4,,
9.99,,,559c2234e4b06aca36af13c6,,5ff371450a7214ada10005bd,,,,029000024748,,,,,,,,1,,,,NATURE TREE Walnuts 8oz,,,,,,9.99,,,,,5,,
5,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,5ff36d9d0a720f05230005aa,800,,,044700002810,,,,,,,,1,,,,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,,,,25.0,,5,,,,,1,,
5,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,5ff36d9d0a720f05230005aa,800,,,044700002810,,,,,,,,1,,,,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,,,,25.0,,5,,,,,2,,
5,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,5ff36d9d0a720f05230005aa,800,,,044700002810,,,,,,,,1,,,,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,,,,25.0,,5,,,,,3,,
5,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,5ff36d9d0a720f05230005aa,800,,,044700002810,,,,,,,,1,,,,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,,,,25.0,,5,,,,,4,,
5,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,5ff36d9d0a720f05230005aa,800,,,044700002810,,,,,,,,1,,,,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,,,,25.0,,5,,,,,5,,
5,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,5ff36c590a7214ada1000589,800,,,043000079904,,,,,,,,1,,,,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,,,,25.0,,5,,,,,1,,
5,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,5ff36c590a7214ada1000589,800,,,043000079904,,,,,,,,1,,,,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,,,,25.0,,5,,,,,2,,
5,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,5ff36c590a7214ada1000589,800,,,043000079904,,,,,,,,1,,,,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,,,,25.0,,5,,,,,3,,
5,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,5ff36c590a7214ada1000589,800,,,043000079904,,,,,,,,1,,,,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,,,,25.0,,5,,,,,4,,
5,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,5ff36c590a7214ada1000589,800,,,043000079904,,,,,,,,1,,,,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,,,,25.0,,5,,,,,5,,
1.00,,,5e7cf838f221c312e698a628,SARGENTO RICOTTA CHEESE,5ff29be20a7214ada1000571,,,,044000000745,,1.00,,SARGENTO RICOTTA CHEESE,,,KRAFT EASY CHEESE,1,044000000745,,,-Cheddar,,,,,,1.00,,True,,,1030,,
28.57,28.57,,,,5ff3416f0a7214ada1000576,,,,,,28.57,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,1,,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,28.57,,,,,0,,
4.55,,,559c2234e4b06aca36af13c6,,5ff36c6d0a720f0523000597,,,,046704085905,,,,,,,,1,,,,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,,,,,,4.55,,,,,1,,
4.55,,,559c2234e4b06aca36af13c6,,5ff36c6d0a720f0523000597,,,,046704085905,,,,,,,,1,,,,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,,,,,,4.55,,,,,2,,
4.55,,,559c2234e4b06aca36af13c6,,5ff36c6d0a720f0523000597,,,,046704085905,,,,,,,,1,,,,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,,,,,,4.55,,,,,3,,
4.55,,,559c2234e4b06aca36af13c6,,5ff36c6d0a720f0523000597,,,,046704085905,,,,,,,,1,,,,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,,,,,,4.55,,,,,4,,
1,,,5332f5f3e4b03c9a25efd0ae,ANNIE'S HOMEGROWN MICROWAVABLE MAC & CHEESE,5ff36a830a7214ada100057b,,,,021000057832,,,,,,,,1,,,,,,,,,,1,,True,,,1,,
10,,,5e7cf838f221c312e698a628,SARGENTO STRING OR STICK CHEESE,5ff36c570a720f0523000593,,,,021000002917,,,,,,,,1,,,,,,,,,,10,,True,,,1,,
10,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,OSCAR MAYER BACON,5ff3713c0a7214ada10005b6,800,,,044700019917,,,,,,,,1,,,,OSCAR MAYER Lower Sodium Bacon 16 oz. Pack,,,,50.0,,10,,,,,1,,
0.99,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,GEVALIA KAFFE TASSIMO COFFEE DISCS,5ff371130a7214ada10005aa,800,,,043000035818,,,,,,,,1,,,,"TASSIMO French Vanilla T-Discs, 80ct",,,,5.0,,0.99,,,,,1,,
9.99,,,5332f5f3e4b03c9a25efd0ae,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5ff370f00a7214ada10005a3,,,,070085046583,,,,,,,,1,,,,,,,,,,9.99,,True,,,1,,
9.99,,,5332f5f3e4b03c9a25efd0ae,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5ff370f00a7214ada10005a3,,,,070085046583,,,,,,,,1,,,,,,,,,,9.99,,True,,,2,,
9.99,,,5332f5f3e4b03c9a25efd0ae,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5ff370f00a7214ada10005a3,,,,070085046583,,,,,,,,1,,,,,,,,,,9.99,,True,,,3,,
9.99,,,5332f5f3e4b03c9a25efd0ae,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5ff370f00a7214ada10005a3,,,,070085046583,,,,,,,,1,,,,,,,,,,9.99,,True,,,4,,
9.99,,,5332f5f3e4b03c9a25efd0ae,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5ff370f00a7214ada10005a3,,,,070085046583,,,,,,,,1,,,,,,,,,,9.99,,True,,,5,,
1,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,5ff371240a7214ada10005b3,800,,,044700073377,,,,,,,,1,,,,"OSCAR MAYER Jumbo Angus Beef Uncured Franks, 15.0 OZ",,,,5.0,,1,,,,,1,,
1,,,5e7cf838f221c312e698a628,SARGENTO RICOTTA CHEESE,5ff36c8d0a7214ada1000591,,,,021000055920,,,,,,,,1,,,,,,,,,,1,,True,,,1,,
0.99,,,5e7cf838f221c312e698a628,SARGENTO STRING OR STICK CHEESE,5ff36ad40a7214ada1000585,,,,021000051885,,,,,,,,1,,,,,,,,,,0.99,,True,,,1,,
9.99,,,5e7cf838f221c312e698a628,SARGENTO STRING OR STICK CHEESE,5ff36dcb0a7214ada10005a0,,,,071040063102,,,,,,,,1,,,,,,,,,,9.99,,True,,,1,,
28.57,28.57,,,,5ff3416d0a7214ada1000575,,,,,,28.57,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,1,,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,28.57,,,,,0,,
25.00,,,,,5ff4ce430a7214ada10005d8,,,,4011,25.00,,4011,,,,,4,,,,ITEM NOT FOUND,True,False,,,,25.00,,,4,True,1,,
27.00,,,,,5ff4ce400a7214ada10005d5,,,,4011,27.00,,4011,,,,,5,,,,ITEM NOT FOUND,True,False,,,,27.00,,,5,True,1,,
22.97,22.97,,,,5ff4a4ca0a7214ada10005d0,,,,,,22.97,,,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,1,,,,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,22.97,,,,,0,,
11.99,11.99,,,,5ff4a4ca0a7214ada10005d0,,,,,,11.99,,,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,1,,,,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,,,,11.99,,,,,1,,
1,,,559c2234e4b06aca36af13c6,,5ff473de0a720f05230005bd,,,,022174070214,,,,,,,,1,,,,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,,,,,,1,,,,,1,,
1,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,SUAVE HAIR CARE,5ff4ce8c0a7214ada10005e6,800,,,079400066619,,,079400066619,,,,,1,,,,SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612,,False,,10.0,,1,,True,,True,1,,080878042197
29.00,,,,,5ff4ce3d0a7214ada10005d3,,,,4011,29.00,,4011,,,,,2,,,,ITEM NOT FOUND,True,False,,,,29.00,,,2,True,1,,
1,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,CRYSTAL LIGHT ON THE GO POWDERED DRINK MIX,5ff473b40a7214ada10005c5,800,,,043000012871,,,,,,,,1,,,,Crystal Light On-the-Go Raspberry Green Tea Drink Mix 10 ct Box,,,,5.0,,1,,,,,1,,
10,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,O THAT'S GOOD - SOUPS,5ff473f30a720f05230005c0,800,,,043000077467,,,,,,,,1,,,,O THAT'S GOOD Baked Potato Soup 16 OZ,,,,50.0,,10,,,,,1,,
21.00,,,,,5ff4ce3a0a7214ada10005d2,,,,4011,21.00,,4011,,,,,2,,,,ITEM NOT FOUND,True,False,,,,21.00,,,2,True,1,,
5,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,5ff473a90a7214ada10005c2,800,,,043000008836,,,,,,,,1,,,,MAXWELL HOUSE International Cinnamon Dulce Cappuccino Cafe-Style Beverage Mix 9.1 oz. Tub,,,,25.0,,5,,,,,1,,
5,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,5ff473a90a7214ada10005c2,800,,,043000008836,,,,,,,,1,,,,MAXWELL HOUSE International Cinnamon Dulce Cappuccino Cafe-Style Beverage Mix 9.1 oz. Tub,,,,25.0,,5,,,,,2,,
5,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,5ff473a90a7214ada10005c2,800,,,043000008836,,,,,,,,1,,,,MAXWELL HOUSE International Cinnamon Dulce Cappuccino Cafe-Style Beverage Mix 9.1 oz. Tub,,,,25.0,,5,,,,,3,,
5,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,5ff473a90a7214ada10005c2,800,,,043000008836,,,,,,,,1,,,,MAXWELL HOUSE International Cinnamon Dulce Cappuccino Cafe-Style Beverage Mix 9.1 oz. Tub,,,,25.0,,5,,,,,4,,
5,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,5ff473a90a7214ada10005c2,800,,,043000008836,,,,,,,,1,,,,MAXWELL HOUSE International Cinnamon Dulce Cappuccino Cafe-Style Beverage Mix 9.1 oz. Tub,,,,25.0,,5,,,,,5,,
9.99,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,5ff473b10a7214ada10005c4,800,,,021000068364,,,,,,,,1,,,,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",,,,50.0,,9.99,,,,,1,,
9.99,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,5ff473b10a7214ada10005c4,800,,,021000068364,,,,,,,,1,,,,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",,,,50.0,,9.99,,,,,2,,
9.99,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,5ff473b10a7214ada10005c4,800,,,021000068364,,,,,,,,1,,,,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",,,,50.0,,9.99,,,,,3,,
9.99,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,5ff473b10a7214ada10005c4,800,,,021000068364,,,,,,,,1,,,,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",,,,50.0,,9.99,,,,,4,,
9.99,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,5ff473b10a7214ada10005c4,800,,,021000068364,,,,,,,,1,,,,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",,,,50.0,,9.99,,,,,5,,
1,,,,,5ff4ce550a7214ada10005db,,,,4011,,,,,,,,1,,,,ITEM NOT FOUND,,,,,,1,,,,,1,,
,,,,,5ff4ce550a7214ada10005db,,USER_FLAGGED,,1234,,,1234,,,,,,,,,,True,True,,,,,,,,True,2,,
29.00,,,,,5ff4ce430a720f05230005c9,,,,4011,29.00,,4011,,,,,1,,,,ITEM NOT FOUND,True,False,,,,29.00,,,1,True,1,,
9.99,,,5e7cf838f221c312e698a628,SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER,5ff473d40a7214ada10005c9,,,,021000013869,,,,,,,,1,,,,,,,,,,9.99,,True,,,1,,
1,,,5e7cf838f221c312e698a628,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5ff4ce690a7214ada10005e2,,,,075925306254,,,,,,,,1,,,,,,,,,,1,,True,,,1,,
10.00,,,5e7cf838f221c312e698a628,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5ff4ce690a7214ada10005e2,,USER_FLAGGED,,075925306254,10.00,,075925306254,,,,,2,,,,,True,True,,,,10.00,,True,2,True,2,,
1.00,,5332f709e4b03c9a25efd0f1,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5ff4ce690a7214ada10005e2,,USER_FLAGGED,,034100573065,1.00,,034100573065,,,,,1,,MILLER LITE 24 PACK 12OZ CAN,,MILLER LITE 24 PACK 12OZ CAN,True,True,,30.0,,1.00,,,1,True,3,,
1.00,,5332f709e4b03c9a25efd0f1,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5ff4ce690a7214ada10005e2,,USER_FLAGGED,,034100573065,1.00,,034100573065,,,,,1,,MILLER LITE 24 PACK 12OZ CAN,,MILLER LITE 24 PACK 12OZ CAN,True,True,,30.0,,1.00,,,1,True,4,,
,,,,,5ff4ce690a7214ada10005e2,,USER_FLAGGED,,,1.00,,034100573065,,,,,,,MILLER LITE 24 PACK 12OZ CAN,,,True,True,,,,,,,1,True,5,,
9.99,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - DELI FRESH,5ff473f60a7214ada10005ce,800,,,044700030479,,,,,,,,1,,,,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,,,,50.0,,9.99,,,,,1,,
9.99,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - DELI FRESH,5ff473f60a7214ada10005ce,800,,,044700030479,,,,,,,,1,,,,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,,,,50.0,,9.99,,,,,2,,
9.99,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - DELI FRESH,5ff473f60a7214ada10005ce,800,,,044700030479,,,,,,,,1,,,,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,,,,50.0,,9.99,,,,,3,,
9.99,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - DELI FRESH,5ff473f60a7214ada10005ce,800,,,044700030479,,,,,,,,1,,,,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,,,,50.0,,9.99,,,,,4,,
9.99,,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - DELI FRESH,5ff473f60a7214ada10005ce,800,,,044700030479,,,,,,,,1,,,,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,,,,50.0,,9.99,,,,,5,,
9.99,,,559c2234e4b06aca36af13c6,,5ff473cf0a7214ada10005c8,,,,041258081601,,,,,,,,1,,,,WYLER'S Instant Bouillon Powder - Chicken Flavor 2.00-oz,,,,,,9.99,,,,,1,,
1,,,5e7cf838f221c312e698a628,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5fa5ad370a720f05ef000089,,,,075925306254,,,,,,,,1,,,,,,False,,,,1,,True,,,1,,
29.00,,5332f709e4b03c9a25efd0f1,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5fa5ad370a720f05ef000089,77,,,034100573065,29.00,,034100573065,,,,,1,,,,MILLER LITE 24 PACK 12OZ CAN,True,False,,870.0,,29.00,,,1,True,2,,
29.00,,5332f709e4b03c9a25efd0f1,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5fa5ad370a720f05ef000089,77,,,034100573065,29.00,,034100573065,,,,,1,,,,MILLER LITE 24 PACK 12OZ CAN,True,False,,870.0,,29.00,,,1,True,3,,
29.00,,5332f709e4b03c9a25efd0f1,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5fa5ad370a720f05ef000089,77,,,034100573065,29.00,,034100573065,,,,,1,,,,MILLER LITE 24 PACK 12OZ CAN,True,False,,870.0,,29.00,,,1,True,4,,
29.00,,5332f709e4b03c9a25efd0f1,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5fa5ad370a720f05ef000089,77,,,034100573065,29.00,,034100573065,,,,,1,,,,MILLER LITE 24 PACK 12OZ CAN,True,False,,870.0,,29.00,,,1,True,5,,
29.00,,5332f709e4b03c9a25efd0f1,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5fa5ad370a720f05ef000089,77,,,034100573065,29.00,,034100573065,,,,,1,,,,MILLER LITE 24 PACK 12OZ CAN,True,False,,870.0,,29.00,,,1,True,6,,
29.00,,5332f709e4b03c9a25efd0f1,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5fa5ad370a720f05ef000089,77,,,034100573065,29.00,,034100573065,,,,,1,,,,MILLER LITE 24 PACK 12OZ CAN,True,False,,870.0,,29.00,,,1,True,7,,
29.00,,5332f709e4b03c9a25efd0f1,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5fa5ad370a720f05ef000089,77,,,034100573065,29.00,,034100573065,,,,,1,,,,MILLER LITE 24 PACK 12OZ CAN,True,False,,870.0,,29.00,,,1,True,8,,
29.00,,5332f709e4b03c9a25efd0f1,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5fa5ad370a720f05ef000089,77,,,034100573065,29.00,,034100573065,,,,,1,,,,MILLER LITE 24 PACK 12OZ CAN,True,False,,870.0,,29.00,,,1,True,9,,
29.00,,5332f709e4b03c9a25efd0f1,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5fa5ad370a720f05ef000089,77,,,034100573065,29.00,,034100573065,,,,,1,,,,MILLER LITE 24 PACK 12OZ CAN,True,False,,870.0,,29.00,,,1,True,10,,
29.00,,5332f709e4b03c9a25efd0f1,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5fa5ad370a720f05ef000089,77,,,034100573065,29.00,,034100573065,,,,,1,,,,MILLER LITE 24 PACK 12OZ CAN,True,False,,870.0,,29.00,,,1,True,11,,
1,,,5e7cf838f221c312e698a628,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5ff4ce650a7214ada10005e1,,,,075925306254,,,,,,,,1,,,,,,,,,,1,,True,,,1,,
,,,,,5ff4ce650a7214ada10005e1,,USER_FLAGGED,,,29.00,,034100573065,,,,,,,MILLER LITE 24 PACK 12OZ CAN,,,True,True,,,,,,,1,True,2,,
,,,,,5ff4ce650a7214ada10005e1,,USER_FLAGGED,,,29.00,,034100573065,,,,,,,MILLER LITE 24 PACK 12OZ CAN,,,True,True,,,,,,,1,True,3,,
,,,,,5ff4ce650a7214ada10005e1,,USER_FLAGGED,,,29.00,,034100573065,,,,,,,MILLER LITE 24 PACK 12OZ CAN,,,True,True,,,,,,,1,True,4,,
,,,,,5ff4ce650a7214ada10005e1,,USER_FLAGGED,,,29.00,,034100573065,,,,,,,MILLER LITE 24 PACK 12OZ CAN,,,True,True,,,,,,,1,True,5,,
