name,cpg,brandCode,category,topBrand,categoryCode,_id,barcode,cpg_ref,cpg_id
test brand @1603760319814,"{'$ref': 'Cogs', '$id': {'$oid': '5f9770bfbe37ce03d08a2d83'}}",TEST BRANDCODE @1603760319814,Baking,,BAKING,5f9770bfbe37ce03d08a2d87,511111817093,Cogs,5f9770bfbe37ce03d08a2d83
Special K,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",,,,,5332f9f1e4b03c9a25efd1c4,511111703266,Cpgs,5332f5f2e4b03c9a25efd0aa
Busch Light,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",,,,,5332f7a8e4b03c9a25efd136,511111203551,Cpgs,5332f7a7e4b03c9a25efd134
Amazing Grains,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",AMAZING GRAINS,Grocery,,,5d5abca1a3a018514994f421,511111504900,Cogs,559c2234e4b06aca36af13c6
test brand @1595531348374,"{'$ref': 'Cogs', '$id': {'$oid': '5f19e054be37ce33f74a166e'}}",TEST BRANDCODE @1595531348374,Baking,,BAKING,5f19e054be37ce33f74a1670,511111915126,Cogs,5f19e054be37ce33f74a166e
Chocolate Cheerios™,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",CHOCOLATE CHEERIOS,Breakfast & Cereal,,,5dc07de6a60b873d6b0666d0,511111406297,Cogs,53e10d6368abd3c7065097cc
O.N.E. Coconut Water,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",ONE,Beverages,,,5d66dfec6d5f3b6188d4f053,511111105480,Cogs,5332f5fbe4b03c9a25efd0ba
Keystone Ice,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",KEYSTONE ICE,Beer Wine Spirits,,,5a5d209ae4b0db471c2d0429,511111600282,Cogs,5332f709e4b03c9a25efd0f1
DIGIORNO CHEESE,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",DIGIORNO CHEESE,Dairy,False,,5a5d1d05e4b06ba572cf249b,511111800361,Cogs,559c2234e4b06aca36af13c6
Caleb's Kola,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",CALEBS KOLA,Snacks,,,5d601d74a3a018514994f422,511111004912,Cogs,53e10d6368abd3c7065097cc
test brand @1611088503776,"{'$ref': 'Cogs', '$id': {'$oid': '60074277be37ce360be639fe'}}",TEST BRANDCODE @1611088503776,Baking,False,BAKING,60074277be37ce360be63a01,511111619826,Cogs,60074277be37ce360be639fe
Pilsner Urquell,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",PILSNER URQUELL,Beer Wine Spirits,False,,58861c7e4e8d0d20bc42c4ea,511111401360,Cogs,5332f709e4b03c9a25efd0f1
test brand @1597935986474,"{'$ref': 'Cogs', '$id': {'$oid': '5f3e9172be37ce5a0e01b952'}}",TEST BRANDCODE @1597935986474,Baking,,BAKING,5f3e9172be37ce5a0e01b956,511111915560,Cogs,5f3e9172be37ce5a0e01b952
Prairie Farms,"{'$ref': 'Cpgs', '$id': {'$oid': '540f215de4b09fb9af4b49f1'}}",,,,,540f241c68abd3c7065097d5,511111602767,Cpgs,540f215de4b09fb9af4b49f1
Milano,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}", MILANO,Snacks,False,,5ab13217e4b0915382df761b,511111804321,Cogs,5a734034e4b0d58f376be874
test brand @1607707833391,"{'$ref': 'Cogs', '$id': {'$oid': '5fd3acb9be37ce0d9386bb4b'}}",,Baking,False,BAKING,5fd3acb9be37ce0d9386bb4c,511111618225,Cogs,5fd3acb9be37ce0d9386bb4b
Palermo,"{'$ref': 'Cpgs', '$id': {'$oid': '53501d2ab9237fd7718f9e1a'}}",,,,,53501e6cb9237fd7718f9e25,511111402800,Cpgs,53501d2ab9237fd7718f9e1a
test brand @1595968944654,"{'$ref': 'Cogs', '$id': {'$oid': '5f208db0be37ce7958c59526'}}",,Baking,,BAKING,5f208db0be37ce7958c59527,511111815228,Cogs,5f208db0be37ce7958c59526
"General Mills ""Big G"" Cereal","{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",GENERAL MILLS CEREAL,,,,5dc07e2aa60b873d6b0666d1,511111006305,Cogs,53e10d6368abd3c7065097cc
test brand @1598635635448,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1598635635448,Candy & Sweets,,CANDY_AND_SWEETS,5f493e73be37ce64d0ae36c7,511111516125,Cogs,5332fa12e4b03c9a25efd1e7
CLEAR,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",CLEAR,Personal Care,False,,592486bde410d61fcea3d125,511111500896,Cogs,5332f5f6e4b03c9a25efd0b4
Arnold Palmer Spiked,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",ARNOLD PALMER SPIKED HALF & HALF ORIGINAL,Beer Wine Spirits,False,,5a5d10b5e4b06ba572cf2497,511111700463,Cogs,5332f709e4b03c9a25efd0f1
Absolut® Lime,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",ABSOLUT® LIME,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb81985be37ce522e165cdb,511111817703,Cogs,5fb6d381be37ce522e165cbd
Absolut® Juice Strawberry,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",ABSOLUT® JUICE STRAWBERRY,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb81718be37ce522e165cd6,511111817659,Cogs,5fb6d381be37ce522e165cbd
Absolut® Original,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",ABSOLUT® ORIGINAL,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb817e8be37ce522e165cd8,511111517672,Cogs,5fb6d381be37ce522e165cbd
Absolut® Mandrin,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",ABSOLUT® MANDRIN,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb818abbe37ce522e165cd9,511111717683,Cogs,5fb6d381be37ce522e165cbd
Absolut® Elyx,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",ABSOLUT ELYX,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb7f9c2be37ce522e165cc8,511111517511,Cogs,5fb6d381be37ce522e165cbd
Absolut® Juice Apple,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",ABSOLUT® JUICE APPLE,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb81796be37ce522e165cd7,511111017660,Cogs,5fb6d381be37ce522e165cbd
Aberlour®,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",ABERLOUR,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb7f8febe37ce522e165cc7,511111017509,Cogs,5fb6d381be37ce522e165cbd
Jameson® Cold Brew ,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",JAMESON COLD BREW ,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb80a6bbe37ce522e165cd0,511111317593,Cogs,5fb6d381be37ce522e165cbd
Jefferson’s Reserve®,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",JEFFERSON’S RESERVE,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb6d68abe37ce522e165cbf,511111817420,Cogs,5fb6d381be37ce522e165cbd
Campo Viejo®,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",CAMPO VIEJO,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb6d5e4be37ce522e165cbe,511111617419,Cogs,5fb6d381be37ce522e165cbd
Kahlua®,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",KAHLUA,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb7e90fbe37ce522e165cc5,511111917489,Cogs,5fb6d381be37ce522e165cbd
Mumm Napa®,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",MUMM NAPA ,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb7e52abe37ce522e165cc2,511111017455,Cogs,5fb6d381be37ce522e165cbd
Malfy®,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",MALFY,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb7e7aebe37ce522e165cc4,511111717478,Cogs,5fb6d381be37ce522e165cbd
Malibu® Lime,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",MALIBU® LIME,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb80e12be37ce522e165cd4,511111117636,Cogs,5fb6d381be37ce522e165cbd
Malibu® Strawberry,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",MALIBU® STRAWBERRY,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb80e70be37ce522e165cd5,511111317647,Cogs,5fb6d381be37ce522e165cbd
Redbreast 12YO ,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",REDBREAST 12YO ,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb7fae8be37ce522e165cca,511111217534,Cogs,5fb6d381be37ce522e165cbd
test brand @1597527951412,"{'$ref': 'Cogs', '$id': {'$oid': '5f38578fbe37ce5178517ad3'}}",TEST BRANDCODE @1597527951412,Baking,,BAKING,5f38578fbe37ce5178517ad5,511111115434,Cogs,5f38578fbe37ce5178517ad3
test brand @1598296705593,"{'$ref': 'Cogs', '$id': {'$oid': '5f441281be37ce5dbe9b7c83'}}",,Baking,,BAKING,5f441281be37ce5dbe9b7c84,511111215820,Cogs,5f441281be37ce5dbe9b7c83
Sol,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",SOL,Beer Wine Spirits,False,,5a5d25b6e4b0db471c2d042c,511111800200,Cogs,5332f709e4b03c9a25efd0f1
Activia,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7ffe4b03c9a25efd16b'}}",,,,,5332f807e4b03c9a25efd16f,511111903291,Cpgs,5332f7ffe4b03c9a25efd16b
Baked!,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",,Snacks,True,,585a9618e4b03e62d1ce0e75,511111201793,Cogs,5332f5fbe4b03c9a25efd0ba
test brand @1599159969725,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1599159969725,Candy & Sweets,,CANDY_AND_SWEETS,5f513ea1be37ce21f1287c06,511111816546,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1598881723241,"{'$ref': 'Cogs', '$id': {'$oid': '5f4cffbaa475f1050a66b573'}}",,Baking,,BAKING,5f4cffbba475f1050a66b574,511111216421,Cogs,5f4cffbaa475f1050a66b573
Wyler's,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",WYLER'S,Grocery,False,,57ebc2f0e4b0ac389136a34c,511111701903,Cogs,559c2234e4b06aca36af13c6
test brand @1601939762943,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba932be37ce2f290fb251'}}",TEST BRANDCODE @1601939762943,Baking,,BAKING,5f7ba932be37ce2f290fb254,511111616979,Cogs,5f7ba932be37ce2f290fb251
Fat Rabbit,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",FAT RABBIT,Frozen,,,5db9e6551dda2c3e1416aea0,511111006183,Cogs,559c2234e4b06aca36af13c6
Total™,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",TOTAL,Breakfast & Cereal,,,5daf60021dda2c3e1416ae9a,511111406068,Cogs,5332f5f3e4b03c9a25efd0ae
test brand @1598635634169,"{'$ref': 'Cogs', '$id': {'$oid': '5f493e72be37ce64d0ae36c0'}}",,Baking,,BAKING,5f493e72be37ce64d0ae36c1,511111516071,Cogs,5f493e72be37ce64d0ae36c0
test brand @1598635435829,"{'$ref': 'Cogs', '$id': {'$oid': '5f493dabbe37ce64d0ae36ba'}}",TEST BRANDCODE @1598635435829,Baking,,BAKING,5f493dabbe37ce64d0ae36bb,511111616023,Cogs,5f493dabbe37ce64d0ae36ba
Nature's Bakery,"{'$ref': 'Cpgs', '$id': {'$oid': '55a58719e4b0d0a65b3693cc'}}",,,,,55a58727e4b0d0a65b3693cd,511111402688,Cpgs,55a58719e4b0d0a65b3693cc
test brand @1607708191092,"{'$ref': 'Cogs', '$id': {'$oid': '5fd3ae1fbe37ce0d9386bb54'}}",TEST BRANDCODE @1607708191093,Baking,False,BAKING,5fd3ae1fbe37ce0d9386bb55,511111118237,Cogs,5fd3ae1fbe37ce0d9386bb54
Coca-Cola Zero,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,,,,5332fa75e4b03c9a25efd220,511111503026,Cpgs,5332f5ebe4b03c9a25efd0a8
Malibu® Pineapple,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",MALIBU® PINEAPPLE,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb80dd6be37ce522e165cd3,511111617624,Cogs,5fb6d381be37ce522e165cbd
PURE BLISS,"{'$ref': 'Cogs', '$id': {'$oid': '59b96571e4b0bf7c7980588b'}}",PURE BLISS,Baby,,,5c49d24df0276e771967371a,511111104742,Cogs,59b96571e4b0bf7c7980588b
Royal Dansk,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",ROYAL DANSK,Snacks,False,,5a8c36a1e4b0ccf165fac9e8,511111604198,Cogs,5a734034e4b0d58f376be874
test brand @1598711015578,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a64e7be37ce17d23b3178'}}",TEST BRANDCODE @1598711015578,Baking,,BAKING,5f4a64e7be37ce17d23b317c,511111416227,Cogs,5f4a64e7be37ce17d23b3178
Kraft Shredded Cheese,"{'$ref': 'Cpgs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,Dairy,,,57ebc13de4b0ac389136a33e,511111402039,Cpgs,53e10d6368abd3c7065097cc
Devour,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",DEVOUR,Frozen,False,,57d9612be4b0ac389136a2ba,511111402312,Cogs,559c2234e4b06aca36af13c6
Campbell's,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",CAMPBELLS,Canned Goods & Soups,False,,5a8c2f7ce4b0ccf165fac9e3,511111704096,Cogs,5a734034e4b0d58f376be874
test brand @1595340086011,"{'$ref': 'Cogs', '$id': {'$oid': '5f16f535be37ce2b30061e24'}}",TEST BRANDCODE @1595340086011,Baking,,BAKING,5f16f536be37ce2b30061e26,511111915072,Cogs,5f16f535be37ce2b30061e24
STUBBORN SODA,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",STUBBORN SODA,Beverages,False,,5a4d254ce4b0bcb2c74ea780,511111200475,Cogs,5332f5fbe4b03c9a25efd0ba
Avion® Silver,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",AVION,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb6d83cbe37ce522e165cc1,511111517443,Cogs,5fb6d381be37ce522e165cbd
test brand @1610039590413,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74126be37ce1e961f326e'}}",TEST BRANDCODE @1610039590413,Baking,False,BAKING,5ff74126be37ce1e961f3271,511111318682,Cogs,5ff74126be37ce1e961f326e
test brand @1610039590349,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74126be37ce1e961f326e'}}",TEST BRANDCODE @1610039590349,Baking,False,BAKING,5ff74126be37ce1e961f326f,511111618669,Cogs,5ff74126be37ce1e961f326e
test brand @1610039590443,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74126be37ce1e961f326e'}}",TEST BRANDCODE @1610039590443,Baking,False,BAKING,5ff74126be37ce1e961f3272,511111818694,Cogs,5ff74126be37ce1e961f326e
test brand @1610040575410,"{'$ref': 'Cogs', '$id': {'$oid': '5ff744ffbe37ce1e961f3274'}}",,Baking,False,BAKING,5ff744ffbe37ce1e961f3275,511111918714,Cogs,5ff744ffbe37ce1e961f3274
test brand @1610039590383,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74126be37ce1e961f326e'}}",TEST BRANDCODE @1610039590383,Baking,False,BAKING,5ff74126be37ce1e961f3270,511111118671,Cogs,5ff74126be37ce1e961f326e
test brand @1610039590990,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1610039590990,Candy & Sweets,False,CANDY_AND_SWEETS,5ff74126be37ce1e961f3273,511111418702,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1610495622485,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3686be37ce5e01754c5d'}}",TEST BRANDCODE @1610495622485,Baking,False,BAKING,5ffe3686be37ce5e01754c5e,511111719441,Cogs,5ffe3686be37ce5e01754c5d
test brand @1610496646103,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3a85be37ce7aab2d4fd4'}}",TEST BRANDCODE @1610496646104,Baking,False,BAKING,5ffe3a86be37ce7aab2d4fd5,511111619499,Cogs,5ffe3a85be37ce7aab2d4fd4
test brand @1610495622510,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3686be37ce5e01754c5d'}}",TEST BRANDCODE @1610495622510,Baking,False,BAKING,5ffe3686be37ce5e01754c5f,511111219453,Cogs,5ffe3686be37ce5e01754c5d
test brand @1610495623019,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1610495623019,Candy & Sweets,False,CANDY_AND_SWEETS,5ffe3687be37ce5e01754c62,511111119487,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1610495622536,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3686be37ce5e01754c5d'}}",TEST BRANDCODE @1610495622536,Baking,False,BAKING,5ffe3686be37ce5e01754c60,511111419464,Cogs,5ffe3686be37ce5e01754c5d
test brand @1610495622560,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3686be37ce5e01754c5d'}}",TEST BRANDCODE @1610495622560,Baking,False,BAKING,5ffe3686be37ce5e01754c61,511111919476,Cogs,5ffe3686be37ce5e01754c5d
ONE A DAY®,"{'$ref': 'Cogs', '$id': {'$oid': '5d9b4f591dda2c6225a284aa'}}",ONE A DAY,Health & Wellness,False,HEALTHY_AND_WELLNESS,5e5ff158ee7f2d0b35b2a18d,511111214038,Cogs,5d9b4f591dda2c6225a284aa
Cherry Coke,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,,,,5332fa77e4b03c9a25efd225,511111803003,Cpgs,5332f5ebe4b03c9a25efd0a8
Happy Paws,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",511111705239,Magazines,,,5d659490a3a018514994f433,511111705239,Cogs,5d5d4fd16d5f3b23d1bc7905
COUNTRY CROCK ORIGINAL,"{'$ref': 'Cogs', '$id': {'$oid': '5e5ea9cc9c50da1291a6d074'}}",COUNTRY CROCK ORIGINAL,Dairy & Refrigerated,,DAIRY_AND_REFRIGERATED,5e710da7ee7f2d0b35b2a191,511111614074,Cogs,5e5ea9cc9c50da1291a6d074
Mayo by HELLMANN'S/BEST FOODS,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",HELLMANN'S/BEST FOODS,Condiments & Sauces,False,,592486bee410d61fcea3d12c,511111900825,Cogs,5332f5f6e4b03c9a25efd0b4
test brand @1597527951382,"{'$ref': 'Cogs', '$id': {'$oid': '5f38578fbe37ce5178517ad3'}}",TEST BRANDCODE @1597527951382,Baking,,BAKING,5f38578fbe37ce5178517ad4,511111615422,Cogs,5f38578fbe37ce5178517ad3
test brand @1601644882040,"{'$ref': 'Cogs', '$id': {'$oid': '5f772951be37ce6b592e90d1'}}",TEST BRANDCODE @1601644882040,Baking,,BAKING,5f772952be37ce6b592e90d4,511111516798,Cogs,5f772951be37ce6b592e90d1
test brand @1597527952048,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1597527952048,Candy & Sweets,,CANDY_AND_SWEETS,5f385790be37ce5178517ad8,511111015468,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1598711051957,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a650bbe37ce17d23b317e'}}",,Baking,,BAKING,5f4a650bbe37ce17d23b317f,511111116240,Cogs,5f4a650bbe37ce17d23b317e
test brand @1598290605359,"{'$ref': 'Cogs', '$id': {'$oid': '5f43faadbe37ce3ef3fd371a'}}",,Baking,,BAKING,5f43faadbe37ce3ef3fd371b,511111715764,Cogs,5f43faadbe37ce3ef3fd371a
test brand @1595968943787,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1595968943787,Candy & Sweets,,CANDY_AND_SWEETS,5f208dafbe37ce7958c59525,511111615217,Cogs,5332fa12e4b03c9a25efd1e7
TALENTI,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",TALENTI,Frozen,False,,592486bfe410d61fcea3d13c,511111200680,Cogs,5332f5f6e4b03c9a25efd0b4
test brand @1598635634767,"{'$ref': 'Cogs', '$id': {'$oid': '5f493e72be37ce64d0ae36c2'}}",TEST BRANDCODE @1598635634767,Baking,,BAKING,5f493e72be37ce64d0ae36c3,511111716082,Cogs,5f493e72be37ce64d0ae36c2
ONE A DAY® VITACRAVES ADULT MULTIVITAMINS,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",511111305842,Health & Wellness,,,5da6097ea60b87376833e358,511111305842,Cogs,53e10d6368abd3c7065097cc
Red Dog,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",RED DOG,Beer Wine Spirits,,,58b59950e4b0857c2ddb7254,511111601005,Cogs,5332f709e4b03c9a25efd0f1
Smith & Forge Hard Cider,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",SMITH & FORGE,Beer Wine Spirits,False,,58861c7e4e8d0d20bc42c4ee,511111201359,Cogs,5332f709e4b03c9a25efd0f1
LIPTON Iced Tea Beverages,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",LIPTON Iced Tea Beverages,Beverages,False,,5a5e34fee4b0db471c2d0436,511111200031,Cogs,5332f5fbe4b03c9a25efd0ba
Ruffles,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",RUFFLES,Snacks,,,585a96f5e4b03e62d1ce0e8d,511111201564,Cogs,5332f5fbe4b03c9a25efd0ba
V8 Plus Energy,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",V8 PLUS ENERGY ,Beverages,False,,5ab13165e4b0be0a89bb0b03,511111604310,Cogs,5a734034e4b0d58f376be874
POP SECRET,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",POP SECRET,Snacks,False,,5afda618e4b0c11cfecd49fa,511111804550,Cogs,5a734034e4b0d58f376be874
test brand @1601939763539,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1601939763539,Candy & Sweets,,CANDY_AND_SWEETS,5f7ba933be37ce2f290fb256,511111316992,Cogs,5332fa12e4b03c9a25efd1e7
Fruit on the Bottom,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7ffe4b03c9a25efd16b'}}",,,,,5332f800e4b03c9a25efd16c,511111203322,Cpgs,5332f7ffe4b03c9a25efd16b
Capri Sun,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",CAPRI SUN,Beverages,False,,5887a0fde4b02187f85cdad1,511111801191,Cogs,559c2234e4b06aca36af13c6
NUT HARVEST,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",NUT HARVEST,Snacks,,,5a5d1acce4b0db471c2d0421,511111100416,Cogs,5332f5fbe4b03c9a25efd0ba
test brand @1598881563437,"{'$ref': 'Cogs', '$id': {'$oid': '5f4cff1aa475f1050a66b566'}}",TEST BRANDCODE @1598881563437,Baking,,BAKING,5f4cff1ba475f1050a66b569,511111916390,Cogs,5f4cff1aa475f1050a66b566
Famous Amos,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",,,,,57c0810fe4b0718ff5fcb02d,511111902539,Cpgs,5332f5f2e4b03c9a25efd0aa
test brand @1600291349208,"{'$ref': 'Cogs', '$id': {'$oid': '5f628214be37ce78e6e2efaa'}}",TEST BRANDCODE @1600291349208,Baking,,BAKING,5f628215be37ce78e6e2efac,511111216650,Cogs,5f628214be37ce78e6e2efaa
Emils,"{'$ref': 'Cpgs', '$id': {'$oid': '53501d2ab9237fd7718f9e18'}}",,,,,53501d2ab9237fd7718f9e19,511111102823,Cpgs,53501d2ab9237fd7718f9e18
Henry Weinhard's,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",HENRY WEINHARDS,Beer Wine Spirits,,,5b184cdbe4b0d159a5b66e2b,511111204596,Cogs,53e10d6368abd3c7065097cc
test brand @1599097539366,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1599097539367,Candy & Sweets,,CANDY_AND_SWEETS,5f504ac3be37ce0b793c9416,511111116479,Cogs,5332fa12e4b03c9a25efd1e7
People Special Edition Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",511111905035,Magazines,,,5d6415b3a3a018514994f428,511111905035,Cogs,5d5d4fd16d5f3b23d1bc7905
Fruity Cheerios™,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",FRUITY CHEERIOS,Breakfast & Cereal,,,5dc07880a60b873d6b0666cf,511111706274,Cogs,53e10d6368abd3c7065097cc
Flintstones™ MULTIVITAMIN GUMMY,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",FLINTSTONES MULTIVITAMIN GUMMY,Health & Wellness,,,5da608821dda2c3e1416ae8c,511111905752,Cogs,53e10d6368abd3c7065097cc
Foster's,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",FOSTER'S,Beer Wine Spirits,False,,57e58166e4b0ac389136a30b,511111102267,Cogs,5332f709e4b03c9a25efd0f1
F. Whitlock & Sons BBQ Sauce,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",F WHITLOCK AND SONS,Condiments & Sauces,,,5d5411eda3a018514994f420,511111904892,Cogs,559c2234e4b06aca36af13c6
